"Format","AIM CSV File"
"Venue","Izumiootsu"
"Vehicle","_OF-25"
"User","iida"
"Data Source","AIM Data Logger"
"Comment","飯田コース３周"
"Date","08/02/25"
"Time","15:30:21"
"Sample Rate","50"
"Duration","75.155"
"Segment","Lap 2 - 1:15.155"

"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","Distance","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","km","V","V","V","V",
"","","1","2","3","4",

4.400,0.046,1.684570,1.915283,2.717285,2.347412
4.420,0.046,1.670898,1.930908,2.718261,2.346435
4.440,0.046,1.667480,1.934814,2.718506,2.346191
4.460,0.047,1.691894,1.979736,2.703857,2.361816
4.480,0.047,1.697998,1.990967,2.700195,2.365722
4.500,0.047,1.721435,2.028076,2.681640,2.386230
4.520,0.047,1.727295,2.037353,2.677002,2.391357
4.540,0.048,1.710693,2.041260,2.644775,2.395263
4.560,0.048,1.706543,2.042236,2.636719,2.396240
4.580,0.048,1.712402,2.044189,2.625976,2.377685
4.600,0.048,1.713867,2.044677,2.623291,2.373047
4.620,0.049,1.777344,2.043701,2.607666,2.370117
4.640,0.049,1.793213,2.043457,2.603760,2.369385
4.660,0.049,1.827392,2.027832,2.558838,2.384033
4.680,0.049,1.835937,2.023926,2.547607,2.387695
4.700,0.049,1.830078,2.029785,2.536865,2.387695
4.720,0.050,1.828613,2.031250,2.534179,2.387695
4.740,0.050,1.821777,2.050781,2.564453,2.383789
4.760,0.050,1.820068,2.055664,2.572021,2.382812
4.780,0.050,1.767334,2.068359,2.588623,2.401367
4.800,0.051,1.754150,2.071533,2.592773,2.406006
4.820,0.051,1.736572,2.095947,2.600586,2.411865
4.840,0.051,1.732178,2.102051,2.602539,2.413330
4.860,0.051,1.769287,2.092285,2.626953,2.388916
4.880,0.051,1.778564,2.089844,2.633056,2.382812
4.900,0.052,1.740478,2.021484,2.654541,2.336914
4.920,0.052,1.730957,2.004394,2.659912,2.325439
4.940,0.052,1.681152,1.953613,2.677490,2.288330
4.960,0.052,1.668701,1.940918,2.681885,2.279052
4.980,0.053,1.690185,1.935058,2.691650,2.268310
5.000,0.053,1.695557,1.933594,2.694092,2.265625
5.020,0.053,1.727783,1.948242,2.694092,2.266601
5.040,0.053,1.735840,1.951904,2.694092,2.266845
5.060,0.054,1.727051,1.964599,2.690185,2.280517
5.080,0.054,1.724853,1.967773,2.689209,2.283935
5.100,0.054,1.678955,1.942383,2.689209,2.287842
5.120,0.054,1.667480,1.936035,2.689209,2.288818
5.140,0.054,1.651855,1.907715,2.697998,2.288818
5.160,0.055,1.647949,1.900635,2.700195,2.288818
5.180,0.055,1.678223,1.888916,2.718750,2.302490
5.200,0.055,1.685791,1.885986,2.723388,2.305908
5.220,0.055,1.686767,1.866455,2.751709,2.301025
5.240,0.056,1.687012,1.861572,2.758789,2.299804
5.260,0.056,1.681152,1.853760,2.773437,2.306640
5.280,0.056,1.679687,1.851807,2.777099,2.308349
5.300,0.056,1.662109,1.849853,2.774170,2.343506
5.320,0.057,1.657715,1.849365,2.773437,2.352295
5.340,0.057,1.645019,1.845459,2.783203,2.362060
5.360,0.057,1.641846,1.844482,2.785644,2.364502
5.380,0.058,1.666260,1.851318,2.797363,2.348877
5.400,0.058,1.672363,1.853027,2.800293,2.344970
5.420,0.058,1.654785,1.830566,2.796386,2.327392
5.440,0.058,1.650391,1.824951,2.795410,2.322998
5.460,0.059,1.637695,1.807373,2.799316,2.304443
5.480,0.059,1.634521,1.802978,2.800293,2.299804
5.500,0.059,1.645264,1.817627,2.813965,2.289062
5.520,0.059,1.647949,1.821289,2.817383,2.286377
5.540,0.060,1.634277,1.831055,2.832031,2.278564
5.560,0.060,1.630859,1.833496,2.835693,2.276611
5.580,0.060,1.615234,1.834473,2.839599,2.281494
5.600,0.061,1.611328,1.834717,2.840576,2.282715
5.620,0.061,1.608398,1.832764,2.845459,2.277832
5.640,0.061,1.607666,1.832275,2.846679,2.276611
5.660,0.061,1.631103,1.834228,2.857422,2.257080
5.680,0.062,1.636963,1.834717,2.860107,2.252197
5.700,0.062,1.643799,1.836670,2.850342,2.249267
5.720,0.062,1.645508,1.837158,2.847900,2.248535
5.740,0.063,1.638672,1.835205,2.856689,2.249511
5.760,0.063,1.636963,1.834717,2.858886,2.249756
5.780,0.063,1.638916,1.835693,2.875488,2.238037
5.800,0.064,1.639404,1.835937,2.879638,2.235107
5.820,0.064,1.650146,1.826172,2.866943,2.239990
5.840,0.064,1.652832,1.823730,2.863769,2.241211
5.860,0.064,1.657715,1.815918,2.840332,2.257812
5.880,0.065,1.658935,1.813965,2.834472,2.261963
5.900,0.065,1.664795,1.808105,2.845215,2.261963
5.920,0.065,1.666260,1.806641,2.847900,2.261963
5.940,0.066,1.671142,1.788086,2.866455,2.252197
5.960,0.066,1.672363,1.783447,2.871094,2.249756
5.980,0.066,1.663574,1.752197,2.840820,2.258545
6.000,0.067,1.661377,1.744385,2.833252,2.260742
6.020,0.067,1.679932,1.749267,2.815674,2.280273
6.040,0.067,1.684570,1.750488,2.811279,2.285156
6.060,0.068,1.721680,1.792480,2.776123,2.327148
6.080,0.068,1.730957,1.802978,2.767334,2.337646
6.100,0.068,1.698730,1.759033,2.738037,2.411865
6.120,0.069,1.690674,1.748047,2.730713,2.430420
6.140,0.069,1.589111,1.653320,2.832275,2.409912
6.160,0.070,1.563721,1.629639,2.857666,2.404785
6.180,0.070,1.528564,1.606201,2.994385,2.315918
6.200,0.070,1.519775,1.600342,3.028564,2.293701
6.220,0.071,1.591064,1.656982,2.984619,2.314209
6.240,0.071,1.608887,1.671142,2.973633,2.319336
