"Format","AIM CSV File"
"Venue","Dunrop"
"Vehicle","OF-24"
"User","kukihara"
"Data Source","AIM Data Logger"
"Comment","20久木原スキッパ4回目5.5sくらい"
"Date","08/25/24"
"Time","15:10:41"
"Sample Rate","50"
"Duration","149.238"
"Segment","Lap 1 - 2:29.238"

"Time","STL_RR","STL_RL","STL_FR","STL_FL",
"Time","STL_RR","STL_RL","STL_FR","STL_FL",
"sec","V","V","V","V",
"","1","2","3","4",

2.120,4.614257,4.980468,0.534668,3.431396
2.140,4.612182,4.980468,0.534668,3.431396
2.160,4.611816,4.980468,0.534668,3.431396
2.180,4.613891,4.980468,0.535706,3.431396
2.200,4.614257,4.980468,0.535889,3.431396
2.220,4.615234,4.980468,0.535889,3.432373
2.240,4.615478,4.980468,0.535889,3.432617
2.260,4.615478,4.980468,0.535889,3.432617
2.280,4.615478,4.980468,0.535889,3.432617
2.300,4.613525,4.980468,0.536865,3.430664
2.320,4.613037,4.980468,0.537109,3.430176
2.340,4.612060,4.980468,0.538086,3.431152
2.360,4.611816,4.980468,0.538330,3.431396
2.380,4.611816,4.980468,0.537353,3.432373
2.400,4.611816,4.980468,0.537109,3.432617
2.420,4.610839,4.980468,0.536133,3.431640
2.440,4.610595,4.980468,0.535889,3.431396
2.460,4.612548,4.980468,0.535889,3.431396
2.480,4.613037,4.980468,0.535889,3.431396
2.500,4.612060,4.980468,0.535889,3.431396
2.520,4.611816,4.980468,0.535889,3.431396
2.540,4.610839,4.980468,0.536865,3.430420
2.560,4.610595,4.980468,0.537109,3.430176
2.580,4.611572,4.980468,0.537109,3.430176
2.600,4.611816,4.980468,0.537109,3.430176
2.620,4.611816,4.980468,0.536133,3.431152
2.640,4.611816,4.980468,0.535889,3.431396
2.660,4.610839,4.980468,0.534912,3.432373
2.680,4.610595,4.980468,0.534668,3.432617
2.700,4.610595,4.980468,0.535644,3.432617
2.720,4.610595,4.980468,0.535889,3.432617
2.740,4.611572,4.980468,0.535889,3.431640
2.760,4.611816,4.980468,0.535889,3.431396
2.780,4.610839,4.980468,0.534912,3.431396
2.800,4.610595,4.980468,0.534668,3.431396
2.820,4.611572,4.980468,0.534668,3.432373
2.840,4.611816,4.980468,0.534668,3.432617
2.860,4.611816,4.980468,0.533752,3.432617
2.880,4.611816,4.980468,0.533447,3.432617
2.900,4.610900,4.980468,0.536194,3.432617
2.920,4.610595,4.980468,0.537109,3.432617
2.940,4.612426,4.980468,0.537109,3.431701
2.960,4.613037,4.980468,0.537109,3.431396
2.980,4.613037,4.980468,0.535278,3.430481
3.000,4.613037,4.980468,0.534668,3.430176
3.020,4.610290,4.980468,0.536499,3.431091
3.040,4.609375,4.980468,0.537109,3.431396
3.060,4.611206,4.980468,0.538025,3.432312
3.080,4.611816,4.980468,0.538330,3.432617
3.100,4.613647,4.980468,0.538330,3.432617
3.120,4.614257,4.980468,0.538330,3.432617
3.140,4.613342,4.980468,0.539246,3.434448
3.160,4.613037,4.980468,0.539551,3.435058
3.180,4.613037,4.980468,0.542297,3.436889
3.200,4.613037,4.980468,0.543213,3.437500
3.220,4.612121,4.980468,0.546875,3.438415
3.240,4.611816,4.980468,0.548096,3.438720
3.260,4.612731,4.980468,0.549011,3.437805
3.280,4.613037,4.980468,0.549316,3.437500
3.300,4.614868,4.980468,0.549316,3.438415
3.320,4.615478,4.980468,0.549316,3.438720
3.340,4.615478,4.980468,0.549316,3.438720
3.360,4.615478,4.980468,0.549316,3.438720
3.380,4.614563,4.980468,0.549316,3.437805
3.400,4.614257,4.980468,0.549316,3.437500
3.420,4.613342,4.980468,0.548401,3.439331
3.440,4.613037,4.980468,0.548096,3.439941
3.460,4.613037,4.980468,0.549805,3.439941
3.480,4.613037,4.980468,0.550537,3.439941
3.500,4.613037,4.980468,0.550537,3.439941
3.520,4.613037,4.980468,0.550537,3.439941
3.540,4.613891,4.980468,0.549683,3.440796
3.560,4.614257,4.980468,0.549316,3.441162
3.580,4.614257,4.980468,0.551025,3.440307
3.600,4.614257,4.980468,0.551758,3.439941
3.620,4.615112,4.980468,0.550903,3.439087
3.640,4.615478,4.980468,0.550537,3.438720
3.660,4.615478,4.980468,0.550537,3.442138
3.680,4.615478,4.980468,0.550537,3.443603
3.700,4.612915,4.980468,0.551392,3.445312
3.720,4.611816,4.980468,0.551758,3.446045
3.740,4.613525,4.980468,0.551758,3.444336
3.760,4.614257,4.980468,0.551758,3.443603
3.780,4.616821,4.980468,0.550903,3.442749
3.800,4.617919,4.980468,0.550537,3.442383
3.820,4.617065,4.980468,0.551392,3.441528
3.840,4.616699,4.980468,0.551758,3.441162
3.860,4.616699,4.980468,0.552612,3.442871
3.880,4.616699,4.980468,0.552978,3.443603
3.900,4.617553,4.980468,0.552978,3.442749
3.920,4.617919,4.980468,0.552978,3.442383
3.940,4.617065,4.980468,0.551269,3.440674
3.960,4.616699,4.980468,0.550537,3.439941
3.980,4.616699,4.980468,0.551392,3.440796
4.000,4.616699,4.980468,0.551758,3.441162
4.020,4.616699,4.980468,0.552612,3.442016
4.040,4.616699,4.980468,0.552978,3.442383
4.060,4.614990,4.980468,0.552978,3.441528
4.080,4.614257,4.980468,0.552978,3.441162
4.100,4.615051,4.980468,0.552978,3.441162
4.120,4.615478,4.980468,0.552978,3.441162
4.140,4.617065,4.980468,0.552978,3.441162
4.160,4.617919,4.980468,0.552978,3.441162
4.180,4.616333,4.980468,0.552185,3.441162
4.200,4.615478,4.980468,0.551758,3.441162
4.220,4.616271,4.980468,0.550171,3.442749
4.240,4.616699,4.980468,0.549316,3.443603
4.260,4.616699,4.980468,0.550903,3.442810
4.280,4.616699,4.980468,0.551758,3.442383
4.300,4.615112,4.980468,0.554138,3.442383
4.320,4.614257,4.980468,0.555420,3.442383
4.340,4.614257,4.980468,0.554626,3.443176
4.360,4.614257,4.980468,0.554199,3.443603
4.380,4.615051,4.980468,0.553406,3.442810
4.400,4.615478,4.980468,0.552978,3.442383
4.420,4.616271,4.980468,0.552978,3.441589
4.440,4.616699,4.980468,0.552978,3.441162
4.460,4.618286,4.980468,0.551392,3.441955
4.480,4.619140,4.980468,0.550537,3.442383
4.500,4.618347,4.980468,0.551331,3.442383
4.520,4.617919,4.980468,0.551758,3.442383
4.540,4.617126,4.980468,0.551758,3.442383
4.560,4.616699,4.980468,0.551758,3.442383
4.580,4.615905,4.980468,0.550171,3.442383
4.600,4.615478,4.980468,0.549316,3.442383
4.620,4.614685,4.980468,0.550903,3.441589
4.640,4.614257,4.980468,0.551758,3.441162
4.660,4.615844,4.980468,0.553345,3.441162
4.680,4.616699,4.980468,0.554199,3.441162
4.700,4.618286,4.980468,0.554993,3.441955
4.720,4.619140,4.980468,0.555420,3.442383
4.740,4.618408,4.980468,0.553955,3.441650
4.760,4.617919,4.980468,0.552978,3.441162
4.780,4.617187,4.980468,0.552978,3.440429
4.800,4.616699,4.980468,0.552978,3.439941
4.820,4.616699,4.980468,0.554443,3.439941
4.840,4.616699,4.980468,0.555420,3.439941
4.860,4.615234,4.980468,0.555420,3.439941
4.880,4.614257,4.980468,0.555420,3.439941
4.900,4.614257,4.980468,0.556152,3.439941
4.920,4.614257,4.980468,0.556641,3.439941
4.940,4.616455,4.980468,0.555908,3.439941
4.960,4.617919,4.980468,0.555420,3.439941
4.980,4.616455,4.980468,0.553955,3.439209
5.000,4.615478,4.980468,0.552978,3.438720
5.020,4.615478,4.980468,0.554443,3.438720
5.040,4.615478,4.980468,0.555420,3.438720
5.060,4.616943,4.980468,0.556152,3.440185
5.080,4.617919,4.980468,0.556641,3.441162
